model,epoch,loss,mae,val_loss,val_mae
5,49,0.09808703511953354,0.32374438643455505,0.21122901141643524,0.5332927703857422
5,50,0.0935436487197876,0.3146079480648041,0.23030242323875427,0.5520080924034119
5,51,0.0933016836643219,0.3147923946380615,0.23451519012451172,0.5523107051849365
5,52,0.09048057347536087,0.3103812336921692,0.2237817943096161,0.5438302755355835
5,53,0.08960788697004318,0.3098897635936737,0.2218995988368988,0.5330303311347961
5,54,0.08735102415084839,0.3039325475692749,0.23587007820606232,0.556229829788208
5,55,0.08663706481456757,0.30479833483695984,0.22230032086372375,0.533582329750061
5,56,0.08455865830183029,0.3012537658214569,0.2237546145915985,0.5358303785324097
5,57,0.08381687849760056,0.2970949411392212,0.2306455820798874,0.541560709476471
5,58,0.08215555548667908,0.29786980152130127,0.2272702157497406,0.541664719581604
5,59,0.08151952177286148,0.2944011986255646,0.2259255349636078,0.5348837971687317
5,60,0.07989280670881271,0.29344406723976135,0.2313145101070404,0.5482280850410461
6,1,0.44276514649391174,0.8200670480728149,0.3366839289665222,0.6560245752334595
6,2,0.35137635469436646,0.7041953206062317,0.2659663259983063,0.5784525871276855
6,3,0.2964194416999817,0.6157231330871582,0.22991642355918884,0.5552910566329956
6,4,0.24931828677654266,0.5457417368888855,0.23899444937705994,0.5832148194313049
6,5,0.22235041856765747,0.5035161375999451,0.2485542744398117,0.5971001386642456
6,6,0.21411871910095215,0.4985053539276123,0.2674955725669861,0.6211198568344116
6,7,0.20905479788780212,0.49201905727386475,0.2504081130027771,0.6050733327865601
6,8,0.20449739694595337,0.4858311712741852,0.2502537667751312,0.6039854288101196
6,9,0.20063111186027527,0.4817716181278229,0.230403870344162,0.5819318890571594
6,10,0.19727663695812225,0.47484877705574036,0.23920869827270508,0.592290997505188
6,11,0.19449709355831146,0.47176656126976013,0.23426835238933563,0.5885210037231445
6,12,0.19100134074687958,0.46947893500328064,0.23711100220680237,0.5937973856925964
6,13,0.1883874535560608,0.46366968750953674,0.23622019588947296,0.5952835083007812
6,14,0.1853085160255432,0.45913538336753845,0.22491517663002014,0.5737621188163757
6,15,0.18331488966941833,0.45634710788726807,0.23488140106201172,0.5894812345504761
6,16,0.1800583153963089,0.45297861099243164,0.2330780029296875,0.5861979722976685
6,17,0.17818567156791687,0.44866448640823364,0.2165573388338089,0.5648195147514343
6,18,0.1755324900150299,0.446365088224411,0.23257896304130554,0.5884751081466675
6,19,0.1732790619134903,0.43901658058166504,0.2290833741426468,0.5744866132736206
6,20,0.17113658785820007,0.44063079357147217,0.22084137797355652,0.5702754855155945
6,21,0.16807332634925842,0.4313749074935913,0.23060712218284607,0.5802339315414429
6,22,0.166002094745636,0.4294198751449585,0.2195281684398651,0.5665379166603088
6,23,0.16281206905841827,0.4227670431137085,0.22764459252357483,0.5753129720687866
6,24,0.1614338755607605,0.4228242337703705,0.22238382697105408,0.5645702481269836
6,25,0.15787146985530853,0.4147717356681824,0.21938133239746094,0.5595828890800476
6,26,0.15598441660404205,0.4123227298259735,0.235753133893013,0.5776776671409607
6,27,0.15356077253818512,0.4082309305667877,0.21026873588562012,0.5470234751701355
6,28,0.15191367268562317,0.4049704968929291,0.22612090408802032,0.5656497478485107
6,29,0.14832909405231476,0.3987853229045868,0.22562932968139648,0.563376784324646
6,30,0.14669093489646912,0.39676108956336975,0.22015996277332306,0.5548158884048462
6,31,0.14464451372623444,0.39509761333465576,0.22224171459674835,0.55412757396698
6,32,0.14110510051250458,0.38706016540527344,0.22394347190856934,0.5566736459732056
6,33,0.13974186778068542,0.3889676630496979,0.22714745998382568,0.5524834394454956
6,34,0.13616372644901276,0.3811606466770172,0.22789064049720764,0.5565551519393921
6,35,0.13457630574703217,0.38135483860969543,0.22553317248821259,0.5457099080085754
6,36,0.1319660246372223,0.376250684261322,0.23372924327850342,0.5529766082763672
6,37,0.129330575466156,0.374454528093338,0.22724294662475586,0.544937014579773
6,38,0.12653852999210358,0.3709338307380676,0.23634882271289825,0.5487861037254333
6,39,0.12457597255706787,0.37420767545700073,0.22858452796936035,0.5397742986679077
6,40,0.1216457262635231,0.3642444312572479,0.23632541298866272,0.5415579080581665
6,41,0.1203463152050972,0.36626023054122925,0.23294052481651306,0.5410841107368469
6,42,0.11792817711830139,0.36066800355911255,0.2426414042711258,0.5597785115242004
6,43,0.11719147861003876,0.3687154948711395,0.23243670165538788,0.5399125814437866
6,44,0.11108458042144775,0.3504769206047058,0.250746488571167,0.5611774325370789
6,45,0.110621377825737,0.3567245602607727,0.23052561283111572,0.5559765100479126
6,46,0.10557138919830322,0.3455711305141449,0.25339242815971375,0.5823213458061218
6,47,0.10231401771306992,0.34115976095199585,0.24156102538108826,0.5644160509109497
6,48,0.09335574507713318,0.3193068206310272,0.2671755850315094,0.5941947102546692
6,49,0.09115469455718994,0.3159092366695404,0.25345540046691895,0.5745116472244263
6,50,0.08971524983644485,0.31267040967941284,0.26088064908981323,0.5873910188674927
6,51,0.08826841413974762,0.3099755048751831,0.2568007707595825,0.5791217088699341
6,52,0.0876801609992981,0.3091009557247162,0.2609124481678009,0.5924197435379028
6,53,0.0860011950135231,0.30415287613868713,0.26455873250961304,0.5906950235366821
6,54,0.08530914038419724,0.303805947303772,0.2577199339866638,0.5827895998954773
6,55,0.08422528952360153,0.3010735511779785,0.25850534439086914,0.5903967618942261
6,56,0.08266714960336685,0.2975797653198242,0.2588236331939697,0.5847790837287903
6,57,0.08184949308633804,0.29593491554260254,0.2589799463748932,0.5901147127151489
6,58,0.08060964941978455,0.29246366024017334,0.26148298382759094,0.5917359590530396
6,59,0.08000188320875168,0.2919362187385559,0.26420921087265015,0.589903712272644
6,60,0.0787351131439209,0.286746621131897,0.26029181480407715,0.5960420370101929
